,album,artists,disc_number,duration_ms,explicit,external_ids,external_urls,href,id,is_local,is_playable,name,popularity,preview_url,track_number,type,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1728,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1nISeMejedvyK4XXRacYAH'}, 'href': 'https://api.spotify.com/v1/artists/1nISeMejedvyK4XXRacYAH', 'id': '1nISeMejedvyK4XXRacYAH', 'name': 'Jang HeeWon', 'type': 'artist', 'uri': 'spotify:artist:1nISeMejedvyK4XXRacYAH'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/5gVd8ZAn4awwpybWdJ1An5'}, 'href': 'https://api.spotify.com/v1/albums/5gVd8ZAn4awwpybWdJ1An5', 'id': '5gVd8ZAn4awwpybWdJ1An5', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731594e954c07ad029e9dc2d69', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021594e954c07ad029e9dc2d69', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511594e954c07ad029e9dc2d69', 'width': 64}], 'name': 'Letter 편지', 'release_date': '2018-06-04', 'release_date_precision': 'day', 'total_tracks': 2, 'type': 'album', 'uri': 'spotify:album:5gVd8ZAn4awwpybWdJ1An5'}",Jang HeeWon,1,225290,False,{'isrc': 'KRA381705332'},{'spotify': 'https://open.spotify.com/track/3jLXDIyZUEuG1kK6dsaOsi'},https://api.spotify.com/v1/tracks/3jLXDIyZUEuG1kK6dsaOsi,3jLXDIyZUEuG1kK6dsaOsi,False,True,Letter 편지,11,https://p.scdn.co/mp3-preview/07d52d1d34fb67045cef3c4ad3f691bcd2591025?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:3jLXDIyZUEuG1kK6dsaOsi,0.675,0.492,7,-9.094,1,0.0469,0.762,0.000825,0.0591,0.221,99.807,225290,4
1729,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1nISeMejedvyK4XXRacYAH'}, 'href': 'https://api.spotify.com/v1/artists/1nISeMejedvyK4XXRacYAH', 'id': '1nISeMejedvyK4XXRacYAH', 'name': 'Jang HeeWon', 'type': 'artist', 'uri': 'spotify:artist:1nISeMejedvyK4XXRacYAH'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/0ySmMeS7QBGQs17kmdC5Hm'}, 'href': 'https://api.spotify.com/v1/albums/0ySmMeS7QBGQs17kmdC5Hm', 'id': '0ySmMeS7QBGQs17kmdC5Hm', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731fe72228905521e46893f5d1', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021fe72228905521e46893f5d1', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511fe72228905521e46893f5d1', 'width': 64}], 'name': '1st EP', 'release_date': '2017-07-27', 'release_date_precision': 'day', 'total_tracks': 5, 'type': 'album', 'uri': 'spotify:album:0ySmMeS7QBGQs17kmdC5Hm'}",Jang HeeWon,1,214835,False,{'isrc': 'KRE891700016'},{'spotify': 'https://open.spotify.com/track/4UTauE5zhdvGf8yeQnFmV5'},https://api.spotify.com/v1/tracks/4UTauE5zhdvGf8yeQnFmV5,4UTauE5zhdvGf8yeQnFmV5,False,True,Come to Me,5,https://p.scdn.co/mp3-preview/cd5502b821f07d0a641c004327a1beee3966cba1?cid=ef4c80d91330490ebcdf815a11c05719,3,track,spotify:track:4UTauE5zhdvGf8yeQnFmV5,0.562,0.377,11,-9.543,0,0.0435,0.389,0.000521,0.0963,0.127,135.906,214835,4
1730,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1nISeMejedvyK4XXRacYAH'}, 'href': 'https://api.spotify.com/v1/artists/1nISeMejedvyK4XXRacYAH', 'id': '1nISeMejedvyK4XXRacYAH', 'name': 'Jang HeeWon', 'type': 'artist', 'uri': 'spotify:artist:1nISeMejedvyK4XXRacYAH'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/56JPytGxCxX9IX4zlfUUyB'}, 'href': 'https://api.spotify.com/v1/albums/56JPytGxCxX9IX4zlfUUyB', 'id': '56JPytGxCxX9IX4zlfUUyB', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27320b326e095d857fbcde84115', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0220b326e095d857fbcde84115', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485120b326e095d857fbcde84115', 'width': 64}], 'name': 'Dreams can be real 이룰 수 있는 꿈', 'release_date': '2019-05-02', 'release_date_precision': 'day', 'total_tracks': 5, 'type': 'album', 'uri': 'spotify:album:56JPytGxCxX9IX4zlfUUyB'}",Jang HeeWon,1,176106,False,{'isrc': 'KRA381901793'},{'spotify': 'https://open.spotify.com/track/6QNAFQB7LRWEvvf2whiItc'},https://api.spotify.com/v1/tracks/6QNAFQB7LRWEvvf2whiItc,6QNAFQB7LRWEvvf2whiItc,False,True,"I wish (you liked me), too 왜 그러긴 (Feat. Grizzly)",5,https://p.scdn.co/mp3-preview/dfc690314639574dabf05414b307e7877751870c?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:6QNAFQB7LRWEvvf2whiItc,0.568,0.391,0,-7.19,1,0.0787,0.866,3.92e-06,0.167,0.511,83.325,176107,4
1731,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1nISeMejedvyK4XXRacYAH'}, 'href': 'https://api.spotify.com/v1/artists/1nISeMejedvyK4XXRacYAH', 'id': '1nISeMejedvyK4XXRacYAH', 'name': 'Jang HeeWon', 'type': 'artist', 'uri': 'spotify:artist:1nISeMejedvyK4XXRacYAH'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/6Eaha9iLr5DsofINXwsO9V'}, 'href': 'https://api.spotify.com/v1/albums/6Eaha9iLr5DsofINXwsO9V', 'id': '6Eaha9iLr5DsofINXwsO9V', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273bd9e920f98b4149e412c4877', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02bd9e920f98b4149e412c4877', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851bd9e920f98b4149e412c4877', 'width': 64}], 'name': 'Summer Love 여름땡', 'release_date': '2018-08-09', 'release_date_precision': 'day', 'total_tracks': 1, 'type': 'album', 'uri': 'spotify:album:6Eaha9iLr5DsofINXwsO9V'}",Jang HeeWon,1,203727,False,{'isrc': 'KRA381800377'},{'spotify': 'https://open.spotify.com/track/0ucRBNgCtfo6c7rodeLYY4'},https://api.spotify.com/v1/tracks/0ucRBNgCtfo6c7rodeLYY4,0ucRBNgCtfo6c7rodeLYY4,False,True,Summer Love 여름땡,3,https://p.scdn.co/mp3-preview/1b282d21026ae3cbde5ffb65a8e4b5357f46a452?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:0ucRBNgCtfo6c7rodeLYY4,0.497,0.44,3,-6.877,1,0.061,0.862,1.84e-06,0.208,0.455,153.14,203727,5
1732,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1nISeMejedvyK4XXRacYAH'}, 'href': 'https://api.spotify.com/v1/artists/1nISeMejedvyK4XXRacYAH', 'id': '1nISeMejedvyK4XXRacYAH', 'name': 'Jang HeeWon', 'type': 'artist', 'uri': 'spotify:artist:1nISeMejedvyK4XXRacYAH'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/56JPytGxCxX9IX4zlfUUyB'}, 'href': 'https://api.spotify.com/v1/albums/56JPytGxCxX9IX4zlfUUyB', 'id': '56JPytGxCxX9IX4zlfUUyB', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27320b326e095d857fbcde84115', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0220b326e095d857fbcde84115', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485120b326e095d857fbcde84115', 'width': 64}], 'name': 'Dreams can be real 이룰 수 있는 꿈', 'release_date': '2019-05-02', 'release_date_precision': 'day', 'total_tracks': 5, 'type': 'album', 'uri': 'spotify:album:56JPytGxCxX9IX4zlfUUyB'}",Jang HeeWon,1,202040,False,{'isrc': 'KRA381901794'},{'spotify': 'https://open.spotify.com/track/4SJ6R3rdzP4x8H1m6LJ8kf'},https://api.spotify.com/v1/tracks/4SJ6R3rdzP4x8H1m6LJ8kf,4SJ6R3rdzP4x8H1m6LJ8kf,False,True,"Sudden, Happiness 문득, 행복",2,https://p.scdn.co/mp3-preview/98a2c65fbaa1ad8ee2f8a667cae1d70eea1e4f22?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:4SJ6R3rdzP4x8H1m6LJ8kf,0.637,0.437,11,-6.472,1,0.04,0.84,0.0,0.171,0.26,95.738,202040,4
1733,"{'album_type': 'compilation', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/6SXoC3biRehQeKyytyx5gj'}, 'href': 'https://api.spotify.com/v1/albums/6SXoC3biRehQeKyytyx5gj', 'id': '6SXoC3biRehQeKyytyx5gj', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736b3a7164e68618f7b86f751a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e026b3a7164e68618f7b86f751a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048516b3a7164e68618f7b86f751a', 'width': 64}], 'name': 'bright #5', 'release_date': '2016-10-05', 'release_date_precision': 'day', 'total_tracks': 10, 'type': 'album', 'uri': 'spotify:album:6SXoC3biRehQeKyytyx5gj'}",Jang HeeWon,1,189120,False,{'isrc': 'KRB621600051'},{'spotify': 'https://open.spotify.com/track/0Wjf3Q1248UyEPH8pnNw5Q'},https://api.spotify.com/v1/tracks/0Wjf3Q1248UyEPH8pnNw5Q,0Wjf3Q1248UyEPH8pnNw5Q,False,True,어른이 된다는 건,2,https://p.scdn.co/mp3-preview/c293daba8febbb7da4d63c5a157cc3a8920e0724?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:0Wjf3Q1248UyEPH8pnNw5Q,0.405,0.287,0,-10.824,1,0.0496,0.885,0.000153,0.106,0.268,67.514,189120,4
1734,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1nISeMejedvyK4XXRacYAH'}, 'href': 'https://api.spotify.com/v1/artists/1nISeMejedvyK4XXRacYAH', 'id': '1nISeMejedvyK4XXRacYAH', 'name': 'Jang HeeWon', 'type': 'artist', 'uri': 'spotify:artist:1nISeMejedvyK4XXRacYAH'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/0ySmMeS7QBGQs17kmdC5Hm'}, 'href': 'https://api.spotify.com/v1/albums/0ySmMeS7QBGQs17kmdC5Hm', 'id': '0ySmMeS7QBGQs17kmdC5Hm', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731fe72228905521e46893f5d1', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021fe72228905521e46893f5d1', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511fe72228905521e46893f5d1', 'width': 64}], 'name': '1st EP', 'release_date': '2017-07-27', 'release_date_precision': 'day', 'total_tracks': 5, 'type': 'album', 'uri': 'spotify:album:0ySmMeS7QBGQs17kmdC5Hm'}",Jang HeeWon,1,190085,False,{'isrc': 'KRE891700017'},{'spotify': 'https://open.spotify.com/track/2ZdhMLMRa6yVbLhszSJP3I'},https://api.spotify.com/v1/tracks/2ZdhMLMRa6yVbLhszSJP3I,2ZdhMLMRa6yVbLhszSJP3I,False,True,Spacing Words,1,https://p.scdn.co/mp3-preview/a3b681a5fb92027ca4c6ec575519c8e9bbadc1b7?cid=ef4c80d91330490ebcdf815a11c05719,4,track,spotify:track:2ZdhMLMRa6yVbLhszSJP3I,0.442,0.128,8,-14.244,1,0.0436,0.982,0.000901,0.233,0.253,82.436,190085,4
1735,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/62i8ukH7NagOk7lZE6B3xA'}, 'href': 'https://api.spotify.com/v1/artists/62i8ukH7NagOk7lZE6B3xA', 'id': '62i8ukH7NagOk7lZE6B3xA', 'name': 'yourbeagle', 'type': 'artist', 'uri': 'spotify:artist:62i8ukH7NagOk7lZE6B3xA'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/5wmVO6PfPALgbE92Nne975'}, 'href': 'https://api.spotify.com/v1/albums/5wmVO6PfPALgbE92Nne975', 'id': '5wmVO6PfPALgbE92Nne975', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27388d30a7d3641607253a1a837', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0288d30a7d3641607253a1a837', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485188d30a7d3641607253a1a837', 'width': 64}], 'name': 'Nice To Meet You', 'release_date': '2020-03-30', 'release_date_precision': 'day', 'total_tracks': 1, 'type': 'album', 'uri': 'spotify:album:5wmVO6PfPALgbE92Nne975'}",yourbeagle,1,199802,False,{'isrc': 'KRMIM2006706'},{'spotify': 'https://open.spotify.com/track/11rJRAomEEOWMz3rIicKRO'},https://api.spotify.com/v1/tracks/11rJRAomEEOWMz3rIicKRO,11rJRAomEEOWMz3rIicKRO,False,True,Nice To Meet You,37,https://p.scdn.co/mp3-preview/c8c882fc5d568063888a6665abc0d1704a359b9b?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:11rJRAomEEOWMz3rIicKRO,0.727,0.597,9,-6.047,1,0.06,0.524,1.78e-05,0.111,0.851,92.024,199803,4
1736,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/62i8ukH7NagOk7lZE6B3xA'}, 'href': 'https://api.spotify.com/v1/artists/62i8ukH7NagOk7lZE6B3xA', 'id': '62i8ukH7NagOk7lZE6B3xA', 'name': 'yourbeagle', 'type': 'artist', 'uri': 'spotify:artist:62i8ukH7NagOk7lZE6B3xA'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/3rQKgXNNZxznhnWKvgcI0t'}, 'href': 'https://api.spotify.com/v1/albums/3rQKgXNNZxznhnWKvgcI0t', 'id': '3rQKgXNNZxznhnWKvgcI0t', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730946ccf5abca14cd32340ed4', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020946ccf5abca14cd32340ed4', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510946ccf5abca14cd32340ed4', 'width': 64}], 'name': 'Actually,', 'release_date': '2019-12-24', 'release_date_precision': 'day', 'total_tracks': 11, 'type': 'album', 'uri': 'spotify:album:3rQKgXNNZxznhnWKvgcI0t'}",yourbeagle,1,208000,False,{'isrc': 'KRMIM1924273'},{'spotify': 'https://open.spotify.com/track/7IiSVRX8Na4XLurnKGGbyj'},https://api.spotify.com/v1/tracks/7IiSVRX8Na4XLurnKGGbyj,7IiSVRX8Na4XLurnKGGbyj,False,True,Sea (feat. KURO),35,https://p.scdn.co/mp3-preview/a5adee7de1a38982f3dbdd817740a880a79a57ff?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:7IiSVRX8Na4XLurnKGGbyj,0.743,0.482,11,-7.531,0,0.0633,0.642,0.000132,0.0823,0.639,90.05,208000,4
1737,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/62i8ukH7NagOk7lZE6B3xA'}, 'href': 'https://api.spotify.com/v1/artists/62i8ukH7NagOk7lZE6B3xA', 'id': '62i8ukH7NagOk7lZE6B3xA', 'name': 'yourbeagle', 'type': 'artist', 'uri': 'spotify:artist:62i8ukH7NagOk7lZE6B3xA'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/3rQKgXNNZxznhnWKvgcI0t'}, 'href': 'https://api.spotify.com/v1/albums/3rQKgXNNZxznhnWKvgcI0t', 'id': '3rQKgXNNZxznhnWKvgcI0t', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730946ccf5abca14cd32340ed4', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020946ccf5abca14cd32340ed4', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510946ccf5abca14cd32340ed4', 'width': 64}], 'name': 'Actually,', 'release_date': '2019-12-24', 'release_date_precision': 'day', 'total_tracks': 11, 'type': 'album', 'uri': 'spotify:album:3rQKgXNNZxznhnWKvgcI0t'}",yourbeagle,1,206390,False,{'isrc': 'KRMIM1913918'},{'spotify': 'https://open.spotify.com/track/5NQPGSg6YOBJgBlAXnuf3Q'},https://api.spotify.com/v1/tracks/5NQPGSg6YOBJgBlAXnuf3Q,5NQPGSg6YOBJgBlAXnuf3Q,False,True,Where You At (feat. Jayci Yucca),20,https://p.scdn.co/mp3-preview/a132b6d2d789957cf091755f68b48e6569449f61?cid=ef4c80d91330490ebcdf815a11c05719,9,track,spotify:track:5NQPGSg6YOBJgBlAXnuf3Q,0.734,0.491,1,-6.233,0,0.0542,0.671,0.0,0.139,0.352,80.003,206390,4
1738,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/62i8ukH7NagOk7lZE6B3xA'}, 'href': 'https://api.spotify.com/v1/artists/62i8ukH7NagOk7lZE6B3xA', 'id': '62i8ukH7NagOk7lZE6B3xA', 'name': 'yourbeagle', 'type': 'artist', 'uri': 'spotify:artist:62i8ukH7NagOk7lZE6B3xA'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/3rQKgXNNZxznhnWKvgcI0t'}, 'href': 'https://api.spotify.com/v1/albums/3rQKgXNNZxznhnWKvgcI0t', 'id': '3rQKgXNNZxznhnWKvgcI0t', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730946ccf5abca14cd32340ed4', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020946ccf5abca14cd32340ed4', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510946ccf5abca14cd32340ed4', 'width': 64}], 'name': 'Actually,', 'release_date': '2019-12-24', 'release_date_precision': 'day', 'total_tracks': 11, 'type': 'album', 'uri': 'spotify:album:3rQKgXNNZxznhnWKvgcI0t'}",yourbeagle,1,165283,False,{'isrc': 'KRMIM1924272'},{'spotify': 'https://open.spotify.com/track/53EOINl5aHDhoyLSMERT5s'},https://api.spotify.com/v1/tracks/53EOINl5aHDhoyLSMERT5s,53EOINl5aHDhoyLSMERT5s,False,True,Do You Like Me (feat. Park Sang Jin),31,https://p.scdn.co/mp3-preview/30801fb64f9020b685a2266893bf63144c8621d8?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:53EOINl5aHDhoyLSMERT5s,0.963,0.452,10,-8.976,1,0.073,0.587,0.0,0.0689,0.393,105.986,165283,4
1739,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/62i8ukH7NagOk7lZE6B3xA'}, 'href': 'https://api.spotify.com/v1/artists/62i8ukH7NagOk7lZE6B3xA', 'id': '62i8ukH7NagOk7lZE6B3xA', 'name': 'yourbeagle', 'type': 'artist', 'uri': 'spotify:artist:62i8ukH7NagOk7lZE6B3xA'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/5muUC6jA14752TNSBMOtoY'}, 'href': 'https://api.spotify.com/v1/albums/5muUC6jA14752TNSBMOtoY', 'id': '5muUC6jA14752TNSBMOtoY', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732bc3f7c07f26a5c9c56fd75e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022bc3f7c07f26a5c9c56fd75e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512bc3f7c07f26a5c9c56fd75e', 'width': 64}], 'name': 'Dream Carousel', 'release_date': '2019-01-06', 'release_date_precision': 'day', 'total_tracks': 2, 'type': 'album', 'uri': 'spotify:album:5muUC6jA14752TNSBMOtoY'}",yourbeagle,1,192000,False,{'isrc': 'KRMIM1814419'},{'spotify': 'https://open.spotify.com/track/7c2QRRGd0J20G57dMjzKW5'},https://api.spotify.com/v1/tracks/7c2QRRGd0J20G57dMjzKW5,7c2QRRGd0J20G57dMjzKW5,False,True,Dream (feat. IndEgo Aid),28,https://p.scdn.co/mp3-preview/e019f62d125792a16b844f0dafcae70011394f41?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:7c2QRRGd0J20G57dMjzKW5,0.811,0.79,2,-4.015,1,0.161,0.0299,0.0,0.0905,0.6,110.014,192000,4
1740,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/62i8ukH7NagOk7lZE6B3xA'}, 'href': 'https://api.spotify.com/v1/artists/62i8ukH7NagOk7lZE6B3xA', 'id': '62i8ukH7NagOk7lZE6B3xA', 'name': 'yourbeagle', 'type': 'artist', 'uri': 'spotify:artist:62i8ukH7NagOk7lZE6B3xA'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/7fmZ3pFhwac3ZNgN5Nptxn'}, 'href': 'https://api.spotify.com/v1/albums/7fmZ3pFhwac3ZNgN5Nptxn', 'id': '7fmZ3pFhwac3ZNgN5Nptxn', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27398a608dd815a1c80bc020bda', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0298a608dd815a1c80bc020bda', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485198a608dd815a1c80bc020bda', 'width': 64}], 'name': '2018.07', 'release_date': '2018-07-26', 'release_date_precision': 'day', 'total_tracks': 6, 'type': 'album', 'uri': 'spotify:album:7fmZ3pFhwac3ZNgN5Nptxn'}",yourbeagle,1,166752,False,{'isrc': 'KRMIM1805360'},{'spotify': 'https://open.spotify.com/track/3cbVV2c54L6MUj7JV5zolz'},https://api.spotify.com/v1/tracks/3cbVV2c54L6MUj7JV5zolz,3cbVV2c54L6MUj7JV5zolz,False,True,Good Morning (feat. D-Hack),27,https://p.scdn.co/mp3-preview/b489029275c0382ee4a6474cc62bd1acdc6e1072?cid=ef4c80d91330490ebcdf815a11c05719,4,track,spotify:track:3cbVV2c54L6MUj7JV5zolz,0.742,0.509,0,-8.743,1,0.132,0.513,1.64e-06,0.0781,0.822,172.045,166752,4
1741,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/62i8ukH7NagOk7lZE6B3xA'}, 'href': 'https://api.spotify.com/v1/artists/62i8ukH7NagOk7lZE6B3xA', 'id': '62i8ukH7NagOk7lZE6B3xA', 'name': 'yourbeagle', 'type': 'artist', 'uri': 'spotify:artist:62i8ukH7NagOk7lZE6B3xA'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/6Vy2eFJEQYrZgyFvLVIsxH'}, 'href': 'https://api.spotify.com/v1/albums/6Vy2eFJEQYrZgyFvLVIsxH', 'id': '6Vy2eFJEQYrZgyFvLVIsxH', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730aece531ab90563cc76fff7e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020aece531ab90563cc76fff7e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510aece531ab90563cc76fff7e', 'width': 64}], 'name': 'Be Happy', 'release_date': '2018-11-11', 'release_date_precision': 'day', 'total_tracks': 1, 'type': 'album', 'uri': 'spotify:album:6Vy2eFJEQYrZgyFvLVIsxH'}",yourbeagle,1,215366,False,{'isrc': 'KRMIM1811882'},{'spotify': 'https://open.spotify.com/track/7nbJ3glHErMd2tcDbTYvrU'},https://api.spotify.com/v1/tracks/7nbJ3glHErMd2tcDbTYvrU,7nbJ3glHErMd2tcDbTYvrU,False,True,Be Happy,27,https://p.scdn.co/mp3-preview/83e0e8946dde4e2cb63089f7b50782aff51dd649?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:7nbJ3glHErMd2tcDbTYvrU,0.65,0.602,5,-6.152,1,0.26,0.487,0.0,0.0788,0.696,169.668,215366,4
1742,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/62i8ukH7NagOk7lZE6B3xA'}, 'href': 'https://api.spotify.com/v1/artists/62i8ukH7NagOk7lZE6B3xA', 'id': '62i8ukH7NagOk7lZE6B3xA', 'name': 'yourbeagle', 'type': 'artist', 'uri': 'spotify:artist:62i8ukH7NagOk7lZE6B3xA'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/5muUC6jA14752TNSBMOtoY'}, 'href': 'https://api.spotify.com/v1/albums/5muUC6jA14752TNSBMOtoY', 'id': '5muUC6jA14752TNSBMOtoY', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732bc3f7c07f26a5c9c56fd75e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022bc3f7c07f26a5c9c56fd75e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512bc3f7c07f26a5c9c56fd75e', 'width': 64}], 'name': 'Dream Carousel', 'release_date': '2019-01-06', 'release_date_precision': 'day', 'total_tracks': 2, 'type': 'album', 'uri': 'spotify:album:5muUC6jA14752TNSBMOtoY'}",yourbeagle,1,194917,False,{'isrc': 'KRMIM1814418'},{'spotify': 'https://open.spotify.com/track/5rMA9ymHfXJLIfWYSSURC3'},https://api.spotify.com/v1/tracks/5rMA9ymHfXJLIfWYSSURC3,5rMA9ymHfXJLIfWYSSURC3,False,True,Old Carousel,22,https://p.scdn.co/mp3-preview/cafa337350d192519def6535889e1a473b295734?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:5rMA9ymHfXJLIfWYSSURC3,0.702,0.596,4,-7.664,1,0.182,0.587,0.0,0.331,0.555,110.094,194918,4
