album,artists,disc_number,duration_ms,explicit,external_ids,external_urls,href,id,is_local,is_playable,name,popularity,preview_url,track_number,type,uri,artist_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/25KT93FeotUTHC1dbLasxi'}, 'href': 'https://api.spotify.com/v1/artists/25KT93FeotUTHC1dbLasxi', 'id': '25KT93FeotUTHC1dbLasxi', 'name': 'A.C.E', 'type': 'artist', 'uri': 'spotify:artist:25KT93FeotUTHC1dbLasxi'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/3rizLIFA2GTyYcPe9KYt5M'}, 'href': 'https://api.spotify.com/v1/albums/3rizLIFA2GTyYcPe9KYt5M', 'id': '3rizLIFA2GTyYcPe9KYt5M', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d9d0c7307283e414ce8fccab', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d9d0c7307283e414ce8fccab', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d9d0c7307283e414ce8fccab', 'width': 64}], 'name': 'Stand by you', 'release_date': '2020-06-24', 'release_date_precision': 'day', 'total_tracks': 1, 'type': 'album', 'uri': 'spotify:album:3rizLIFA2GTyYcPe9KYt5M'}",A.C.E,1,261253,False,{'isrc': 'KRB462000465'},{'spotify': 'https://open.spotify.com/track/1FXMaHibQ7Nz8JV4babzfF'},https://api.spotify.com/v1/tracks/1FXMaHibQ7Nz8JV4babzfF,1FXMaHibQ7Nz8JV4babzfF,False,True,Stand by you,52,https://p.scdn.co/mp3-preview/c15939903d921cff340e6652af82e6ed13883e18?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:1FXMaHibQ7Nz8JV4babzfF,spotify:artist:25KT93FeotUTHC1dbLasxi,0.469,0.636,1,-4.927,1,0.0392,0.055,0.0,0.0756,0.315,169.9,261253,4
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/25KT93FeotUTHC1dbLasxi'}, 'href': 'https://api.spotify.com/v1/artists/25KT93FeotUTHC1dbLasxi', 'id': '25KT93FeotUTHC1dbLasxi', 'name': 'A.C.E', 'type': 'artist', 'uri': 'spotify:artist:25KT93FeotUTHC1dbLasxi'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/1kDT9CGXOToojhJRIHLfQu'}, 'href': 'https://api.spotify.com/v1/albums/1kDT9CGXOToojhJRIHLfQu', 'id': '1kDT9CGXOToojhJRIHLfQu', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273bfc89d8fa9253c8c87d03980', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02bfc89d8fa9253c8c87d03980', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851bfc89d8fa9253c8c87d03980', 'width': 64}], 'name': 'A.C.E Adventures in Wonderland', 'release_date': '2018-06-08', 'release_date_precision': 'day', 'total_tracks': 9, 'type': 'album', 'uri': 'spotify:album:1kDT9CGXOToojhJRIHLfQu'}",A.C.E,1,201804,False,{'isrc': 'KRB461700333'},{'spotify': 'https://open.spotify.com/track/7CSt5Ydxd9sgLvsTRyzDEu'},https://api.spotify.com/v1/tracks/7CSt5Ydxd9sgLvsTRyzDEu,7CSt5Ydxd9sgLvsTRyzDEu,False,True,CACTUS,48,https://p.scdn.co/mp3-preview/acb8f3a814fe3eb6fe0883adc3296504581e0d3f?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:7CSt5Ydxd9sgLvsTRyzDEu,spotify:artist:25KT93FeotUTHC1dbLasxi,0.543,0.969,10,-2.643,0,0.0702,0.0146,3.68e-06,0.336,0.429,149.984,201805,4
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/25KT93FeotUTHC1dbLasxi'}, 'href': 'https://api.spotify.com/v1/artists/25KT93FeotUTHC1dbLasxi', 'id': '25KT93FeotUTHC1dbLasxi', 'name': 'A.C.E', 'type': 'artist', 'uri': 'spotify:artist:25KT93FeotUTHC1dbLasxi'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/1kDT9CGXOToojhJRIHLfQu'}, 'href': 'https://api.spotify.com/v1/albums/1kDT9CGXOToojhJRIHLfQu', 'id': '1kDT9CGXOToojhJRIHLfQu', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273bfc89d8fa9253c8c87d03980', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02bfc89d8fa9253c8c87d03980', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851bfc89d8fa9253c8c87d03980', 'width': 64}], 'name': 'A.C.E Adventures in Wonderland', 'release_date': '2018-06-08', 'release_date_precision': 'day', 'total_tracks': 9, 'type': 'album', 'uri': 'spotify:album:1kDT9CGXOToojhJRIHLfQu'}",A.C.E,1,219423,False,{'isrc': 'KRB461800319'},{'spotify': 'https://open.spotify.com/track/2co7H0J0xQhbcHcXUk9dCn'},https://api.spotify.com/v1/tracks/2co7H0J0xQhbcHcXUk9dCn,2co7H0J0xQhbcHcXUk9dCn,False,True,Take Me Higher,48,https://p.scdn.co/mp3-preview/41b4eff5729f739a2c8912830901d56b36005bae?cid=ef4c80d91330490ebcdf815a11c05719,4,track,spotify:track:2co7H0J0xQhbcHcXUk9dCn,spotify:artist:25KT93FeotUTHC1dbLasxi,0.607,0.875,0,-3.71,1,0.0499,0.0355,0.0,0.262,0.608,119.969,219423,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/25KT93FeotUTHC1dbLasxi'}, 'href': 'https://api.spotify.com/v1/artists/25KT93FeotUTHC1dbLasxi', 'id': '25KT93FeotUTHC1dbLasxi', 'name': 'A.C.E', 'type': 'artist', 'uri': 'spotify:artist:25KT93FeotUTHC1dbLasxi'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/2vPS5jNTrZKc6Qx7TTvPpD'}, 'href': 'https://api.spotify.com/v1/albums/2vPS5jNTrZKc6Qx7TTvPpD', 'id': '2vPS5jNTrZKc6Qx7TTvPpD', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27371b6820367755d9a4969b0a7', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0271b6820367755d9a4969b0a7', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485171b6820367755d9a4969b0a7', 'width': 64}], 'name': 'UNDER COVER : THE MAD SQUAD', 'release_date': '2019-10-29', 'release_date_precision': 'day', 'total_tracks': 6, 'type': 'album', 'uri': 'spotify:album:2vPS5jNTrZKc6Qx7TTvPpD'}",A.C.E,1,202266,False,{'isrc': 'KRB461900698'},{'spotify': 'https://open.spotify.com/track/4hoZjuaww3eqmR1edgdmHO'},https://api.spotify.com/v1/tracks/4hoZjuaww3eqmR1edgdmHO,4hoZjuaww3eqmR1edgdmHO,False,True,Slow Dive,47,https://p.scdn.co/mp3-preview/15490891b572450b172dc34386b79be8decc3a48?cid=ef4c80d91330490ebcdf815a11c05719,3,track,spotify:track:4hoZjuaww3eqmR1edgdmHO,spotify:artist:25KT93FeotUTHC1dbLasxi,0.602,0.865,9,-3.054,0,0.0947,0.00627,0.0,0.142,0.569,140.0,202267,4
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/25KT93FeotUTHC1dbLasxi'}, 'href': 'https://api.spotify.com/v1/artists/25KT93FeotUTHC1dbLasxi', 'id': '25KT93FeotUTHC1dbLasxi', 'name': 'A.C.E', 'type': 'artist', 'uri': 'spotify:artist:25KT93FeotUTHC1dbLasxi'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/1kDT9CGXOToojhJRIHLfQu'}, 'href': 'https://api.spotify.com/v1/albums/1kDT9CGXOToojhJRIHLfQu', 'id': '1kDT9CGXOToojhJRIHLfQu', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273bfc89d8fa9253c8c87d03980', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02bfc89d8fa9253c8c87d03980', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851bfc89d8fa9253c8c87d03980', 'width': 64}], 'name': 'A.C.E Adventures in Wonderland', 'release_date': '2018-06-08', 'release_date_precision': 'day', 'total_tracks': 9, 'type': 'album', 'uri': 'spotify:album:1kDT9CGXOToojhJRIHLfQu'}",A.C.E,1,210656,False,{'isrc': 'KRB461800318'},{'spotify': 'https://open.spotify.com/track/253G9tTpNz29ZFTiU7YDL0'},https://api.spotify.com/v1/tracks/253G9tTpNz29ZFTiU7YDL0,253G9tTpNz29ZFTiU7YDL0,False,True,Black and Blue,43,https://p.scdn.co/mp3-preview/34e962f062421e24c90ffa7ed3c375d305ad50a5?cid=ef4c80d91330490ebcdf815a11c05719,3,track,spotify:track:253G9tTpNz29ZFTiU7YDL0,spotify:artist:25KT93FeotUTHC1dbLasxi,0.621,0.849,9,-4.367,1,0.109,0.000922,0.0,0.046,0.628,159.929,210656,4
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/25KT93FeotUTHC1dbLasxi'}, 'href': 'https://api.spotify.com/v1/artists/25KT93FeotUTHC1dbLasxi', 'id': '25KT93FeotUTHC1dbLasxi', 'name': 'A.C.E', 'type': 'artist', 'uri': 'spotify:artist:25KT93FeotUTHC1dbLasxi'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/1kDT9CGXOToojhJRIHLfQu'}, 'href': 'https://api.spotify.com/v1/albums/1kDT9CGXOToojhJRIHLfQu', 'id': '1kDT9CGXOToojhJRIHLfQu', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273bfc89d8fa9253c8c87d03980', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02bfc89d8fa9253c8c87d03980', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851bfc89d8fa9253c8c87d03980', 'width': 64}], 'name': 'A.C.E Adventures in Wonderland', 'release_date': '2018-06-08', 'release_date_precision': 'day', 'total_tracks': 9, 'type': 'album', 'uri': 'spotify:album:1kDT9CGXOToojhJRIHLfQu'}",A.C.E,1,210181,False,{'isrc': 'KRB461700690'},{'spotify': 'https://open.spotify.com/track/7JUD0QEHcateVOVT1hpQIf'},https://api.spotify.com/v1/tracks/7JUD0QEHcateVOVT1hpQIf,7JUD0QEHcateVOVT1hpQIf,False,True,Callin',42,https://p.scdn.co/mp3-preview/23da46a494265c38aeb017e4f7690baf16911d93?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:7JUD0QEHcateVOVT1hpQIf,spotify:artist:25KT93FeotUTHC1dbLasxi,0.552,0.887,5,-3.182,0,0.202,0.121,0.0,0.0703,0.589,77.541,210181,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/25KT93FeotUTHC1dbLasxi'}, 'href': 'https://api.spotify.com/v1/artists/25KT93FeotUTHC1dbLasxi', 'id': '25KT93FeotUTHC1dbLasxi', 'name': 'A.C.E', 'type': 'artist', 'uri': 'spotify:artist:25KT93FeotUTHC1dbLasxi'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/4ylfr2WVQIF57PCHS2vIAY'}, 'href': 'https://api.spotify.com/v1/albums/4ylfr2WVQIF57PCHS2vIAY', 'id': '4ylfr2WVQIF57PCHS2vIAY', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f94dba7f2472d3cfdd844545', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f94dba7f2472d3cfdd844545', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f94dba7f2472d3cfdd844545', 'width': 64}], 'name': 'UNDER COVER', 'release_date': '2019-05-17', 'release_date_precision': 'day', 'total_tracks': 4, 'type': 'album', 'uri': 'spotify:album:4ylfr2WVQIF57PCHS2vIAY'}",A.C.E,1,208287,False,{'isrc': 'KRB461900323'},{'spotify': 'https://open.spotify.com/track/0nbUlvbBqiaVboILaWrr1w'},https://api.spotify.com/v1/tracks/0nbUlvbBqiaVboILaWrr1w,0nbUlvbBqiaVboILaWrr1w,False,True,Do It Like Me,42,https://p.scdn.co/mp3-preview/13b31020ad08c50269d3183893ad3252f1d50348?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:0nbUlvbBqiaVboILaWrr1w,spotify:artist:25KT93FeotUTHC1dbLasxi,0.722,0.915,9,-2.216,1,0.0353,0.0147,0.00019,0.625,0.584,102.001,208287,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/25KT93FeotUTHC1dbLasxi'}, 'href': 'https://api.spotify.com/v1/artists/25KT93FeotUTHC1dbLasxi', 'id': '25KT93FeotUTHC1dbLasxi', 'name': 'A.C.E', 'type': 'artist', 'uri': 'spotify:artist:25KT93FeotUTHC1dbLasxi'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/3g53kJxPnKLKBnlb00pGNG'}, 'href': 'https://api.spotify.com/v1/albums/3g53kJxPnKLKBnlb00pGNG', 'id': '3g53kJxPnKLKBnlb00pGNG', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ff5e4f41de1e75f06ebad12b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ff5e4f41de1e75f06ebad12b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ff5e4f41de1e75f06ebad12b', 'width': 64}], 'name': '계약우정 (Original Television Soundtrack) Pt. 5', 'release_date': '2020-04-14', 'release_date_precision': 'day', 'total_tracks': 2, 'type': 'album', 'uri': 'spotify:album:3g53kJxPnKLKBnlb00pGNG'}",A.C.E,1,208708,False,{'isrc': 'QZEKE1932854'},{'spotify': 'https://open.spotify.com/track/0m2eKuREpB7mi8BWQe6610'},https://api.spotify.com/v1/tracks/0m2eKuREpB7mi8BWQe6610,0m2eKuREpB7mi8BWQe6610,False,True,Still love,41,https://p.scdn.co/mp3-preview/73474b9e348b40fb38ead7b537e5a9f01c6e97e9?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:0m2eKuREpB7mi8BWQe6610,spotify:artist:25KT93FeotUTHC1dbLasxi,0.579,0.674,10,-4.37,1,0.0304,0.243,0.0,0.199,0.352,115.091,208709,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3U7bOaJLuFkrmDQ1C1OqKl'}, 'href': 'https://api.spotify.com/v1/artists/3U7bOaJLuFkrmDQ1C1OqKl', 'id': '3U7bOaJLuFkrmDQ1C1OqKl', 'name': 'HYO', 'type': 'artist', 'uri': 'spotify:artist:3U7bOaJLuFkrmDQ1C1OqKl'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/5brSFD1knAOSM7j6083naD'}, 'href': 'https://api.spotify.com/v1/albums/5brSFD1knAOSM7j6083naD', 'id': '5brSFD1knAOSM7j6083naD', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735b3685b06e22d32bed46c962', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025b3685b06e22d32bed46c962', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515b3685b06e22d32bed46c962', 'width': 64}], 'name': 'DESSERT', 'release_date': '2020-07-22', 'release_date_precision': 'day', 'total_tracks': 1, 'type': 'album', 'uri': 'spotify:album:5brSFD1knAOSM7j6083naD'}",HYO,1,200706,False,{'isrc': 'KRA302000389'},{'spotify': 'https://open.spotify.com/track/6u0pZe0Uv7GBR0iKptfWRf'},https://api.spotify.com/v1/tracks/6u0pZe0Uv7GBR0iKptfWRf,6u0pZe0Uv7GBR0iKptfWRf,False,True,DESSERT,61,https://p.scdn.co/mp3-preview/23b42af99f40ae9a8d0971d33d61b77d77757709?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:6u0pZe0Uv7GBR0iKptfWRf,spotify:artist:3U7bOaJLuFkrmDQ1C1OqKl,0.713,0.927,2,-3.28,1,0.112,0.0586,3.54e-05,0.373,0.618,115.072,200707,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3U7bOaJLuFkrmDQ1C1OqKl'}, 'href': 'https://api.spotify.com/v1/artists/3U7bOaJLuFkrmDQ1C1OqKl', 'id': '3U7bOaJLuFkrmDQ1C1OqKl', 'name': 'HYO', 'type': 'artist', 'uri': 'spotify:artist:3U7bOaJLuFkrmDQ1C1OqKl'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YLQaW1UU3mrVetC8gNkg5'}, 'href': 'https://api.spotify.com/v1/artists/4YLQaW1UU3mrVetC8gNkg5', 'id': '4YLQaW1UU3mrVetC8gNkg5', 'name': '3LAU', 'type': 'artist', 'uri': 'spotify:artist:4YLQaW1UU3mrVetC8gNkg5'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/2OyL5puE6FcUdxTeBfYQOM'}, 'href': 'https://api.spotify.com/v1/albums/2OyL5puE6FcUdxTeBfYQOM', 'id': '2OyL5puE6FcUdxTeBfYQOM', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ce2709a8db65629fb9c7a0a6', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ce2709a8db65629fb9c7a0a6', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ce2709a8db65629fb9c7a0a6', 'width': 64}], 'name': 'Punk Right Now', 'release_date': '2018-11-13', 'release_date_precision': 'day', 'total_tracks': 2, 'type': 'album', 'uri': 'spotify:album:2OyL5puE6FcUdxTeBfYQOM'}",HYO,1,178285,False,{'isrc': 'KRA301800495'},{'spotify': 'https://open.spotify.com/track/757UjBpT2EkYnrUK9gkDZH'},https://api.spotify.com/v1/tracks/757UjBpT2EkYnrUK9gkDZH,757UjBpT2EkYnrUK9gkDZH,False,True,Punk Right Now,50,https://p.scdn.co/mp3-preview/4e096e3cbddfab9e366b7cf481687b7503dc01fe?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:757UjBpT2EkYnrUK9gkDZH,spotify:artist:3U7bOaJLuFkrmDQ1C1OqKl,0.659,0.939,2,-4.043,1,0.0375,0.0076,0.0192,0.0583,0.671,104.983,178286,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3U7bOaJLuFkrmDQ1C1OqKl'}, 'href': 'https://api.spotify.com/v1/artists/3U7bOaJLuFkrmDQ1C1OqKl', 'id': '3U7bOaJLuFkrmDQ1C1OqKl', 'name': 'HYO', 'type': 'artist', 'uri': 'spotify:artist:3U7bOaJLuFkrmDQ1C1OqKl'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/4yO3GsIdaqkw9uKF2vMgIx'}, 'href': 'https://api.spotify.com/v1/albums/4yO3GsIdaqkw9uKF2vMgIx', 'id': '4yO3GsIdaqkw9uKF2vMgIx', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273af36bf3023787d97ab7dbf79', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02af36bf3023787d97ab7dbf79', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851af36bf3023787d97ab7dbf79', 'width': 64}], 'name': 'Sober', 'release_date': '2018-04-18', 'release_date_precision': 'day', 'total_tracks': 3, 'type': 'album', 'uri': 'spotify:album:4yO3GsIdaqkw9uKF2vMgIx'}",HYO,1,178434,False,{'isrc': 'KRA301800190'},{'spotify': 'https://open.spotify.com/track/0bPutjKQSqQCRxYBV7aylO'},https://api.spotify.com/v1/tracks/0bPutjKQSqQCRxYBV7aylO,0bPutjKQSqQCRxYBV7aylO,False,True,Sober,45,https://p.scdn.co/mp3-preview/6dad46fc0477b47b86aed53b815d06b1c3911009?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:0bPutjKQSqQCRxYBV7aylO,spotify:artist:3U7bOaJLuFkrmDQ1C1OqKl,0.762,0.84,1,-3.84,0,0.0275,0.0287,2.07e-05,0.0654,0.547,114.996,178435,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3U7bOaJLuFkrmDQ1C1OqKl'}, 'href': 'https://api.spotify.com/v1/artists/3U7bOaJLuFkrmDQ1C1OqKl', 'id': '3U7bOaJLuFkrmDQ1C1OqKl', 'name': 'HYO', 'type': 'artist', 'uri': 'spotify:artist:3U7bOaJLuFkrmDQ1C1OqKl'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/4yO3GsIdaqkw9uKF2vMgIx'}, 'href': 'https://api.spotify.com/v1/albums/4yO3GsIdaqkw9uKF2vMgIx', 'id': '4yO3GsIdaqkw9uKF2vMgIx', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273af36bf3023787d97ab7dbf79', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02af36bf3023787d97ab7dbf79', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851af36bf3023787d97ab7dbf79', 'width': 64}], 'name': 'Sober', 'release_date': '2018-04-18', 'release_date_precision': 'day', 'total_tracks': 3, 'type': 'album', 'uri': 'spotify:album:4yO3GsIdaqkw9uKF2vMgIx'}",HYO,1,178434,False,{'isrc': 'KRA301800191'},{'spotify': 'https://open.spotify.com/track/78cEmtHsaekYyw4Z12oBR2'},https://api.spotify.com/v1/tracks/78cEmtHsaekYyw4Z12oBR2,78cEmtHsaekYyw4Z12oBR2,False,True,Sober - English Version,38,https://p.scdn.co/mp3-preview/29ed7fd986e4f70ad852ad32ae02547acb2fd41b?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:78cEmtHsaekYyw4Z12oBR2,spotify:artist:3U7bOaJLuFkrmDQ1C1OqKl,0.739,0.815,1,-3.824,0,0.0287,0.0239,8.2e-05,0.0547,0.6,114.982,178435,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3U7bOaJLuFkrmDQ1C1OqKl'}, 'href': 'https://api.spotify.com/v1/artists/3U7bOaJLuFkrmDQ1C1OqKl', 'id': '3U7bOaJLuFkrmDQ1C1OqKl', 'name': 'HYO', 'type': 'artist', 'uri': 'spotify:artist:3U7bOaJLuFkrmDQ1C1OqKl'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/4GA4vqEeOzVM8ib6HHy6Ij'}, 'href': 'https://api.spotify.com/v1/albums/4GA4vqEeOzVM8ib6HHy6Ij', 'id': '4GA4vqEeOzVM8ib6HHy6Ij', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735062dabfa4007e1b72981edf', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025062dabfa4007e1b72981edf', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515062dabfa4007e1b72981edf', 'width': 64}], 'name': 'Badster', 'release_date': '2019-07-20', 'release_date_precision': 'day', 'total_tracks': 2, 'type': 'album', 'uri': 'spotify:album:4GA4vqEeOzVM8ib6HHy6Ij'}",HYO,1,193437,False,{'isrc': 'KRA301900312'},{'spotify': 'https://open.spotify.com/track/7sjzOysoro4EunDYC9M6Vx'},https://api.spotify.com/v1/tracks/7sjzOysoro4EunDYC9M6Vx,7sjzOysoro4EunDYC9M6Vx,False,True,Badster,36,https://p.scdn.co/mp3-preview/a96479d3b9ac5d358b5d4ed6cce06afd5076c384?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:7sjzOysoro4EunDYC9M6Vx,spotify:artist:3U7bOaJLuFkrmDQ1C1OqKl,0.6,0.864,11,-6.732,0,0.0537,0.000924,0.0444,0.412,0.61,138.026,193438,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3U7bOaJLuFkrmDQ1C1OqKl'}, 'href': 'https://api.spotify.com/v1/artists/3U7bOaJLuFkrmDQ1C1OqKl', 'id': '3U7bOaJLuFkrmDQ1C1OqKl', 'name': 'HYO', 'type': 'artist', 'uri': 'spotify:artist:3U7bOaJLuFkrmDQ1C1OqKl'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/4GA4vqEeOzVM8ib6HHy6Ij'}, 'href': 'https://api.spotify.com/v1/albums/4GA4vqEeOzVM8ib6HHy6Ij', 'id': '4GA4vqEeOzVM8ib6HHy6Ij', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735062dabfa4007e1b72981edf', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025062dabfa4007e1b72981edf', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515062dabfa4007e1b72981edf', 'width': 64}], 'name': 'Badster', 'release_date': '2019-07-20', 'release_date_precision': 'day', 'total_tracks': 2, 'type': 'album', 'uri': 'spotify:album:4GA4vqEeOzVM8ib6HHy6Ij'}",HYO,1,193437,False,{'isrc': 'KRA301900311'},{'spotify': 'https://open.spotify.com/track/0yMPAoZW8gpt1h3nd0QMm8'},https://api.spotify.com/v1/tracks/0yMPAoZW8gpt1h3nd0QMm8,0yMPAoZW8gpt1h3nd0QMm8,False,True,Badster - English Version,30,https://p.scdn.co/mp3-preview/ca6282b661e6922e08361911c3e750be0fce45b8?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:0yMPAoZW8gpt1h3nd0QMm8,spotify:artist:3U7bOaJLuFkrmDQ1C1OqKl,0.604,0.887,11,-6.793,0,0.0523,0.00119,0.0732,0.404,0.651,138.052,193438,4
